age,gender,province
66,Female,Nova Scotia
68,Female,Nova Scotia
72,Male,Quebec
28,Male,Newfoundland and Labrador
66,Male,Quebec
26,Female,British Columbia
40,Female,Saskatchewan
40,Female,Nova Scotia
65,Female,Manitoba
35,Female,Saskatchewan
41,Male,Ontario
36,Male,Ontario
22,Male,British Columbia
40,Male,Manitoba
68,Female,Quebec
70,Female,Quebec
80,Female,Ontario
40,Male,Alberta
57,Female,New Brunswick
72,Male,British Columbia
60,Female,British Columbia
64,Female,Newfoundland and Labrador
25,Female,Quebec
31,Male,Ontario
57,Female,Quebec
26,Male,Quebec
78,Female,Quebec
29,Female,Ontario
60,Male,Ontario
62,Female,Newfoundland and Labrador
58,Male,Ontario
62,Female,Saskatchewan
37,Female,Prince Edward Island
74,Male,Ontario
63,Male,Nova Scotia
37,Male,Quebec
52,Female,Ontario
72,Male,Ontario
80,Male,British Columbia
80,Male,Newfoundland and Labrador
67,Male,Ontario
69,Female,Nova Scotia
64,Female,British Columbia
69,Female,Ontario
53,Male,Ontario
71,Female,Manitoba
47,Female,Ontario
56,Female,Quebec
58,Female,Quebec
64,Female,Ontario
58,Male,Newfoundland and Labrador
53,Male,British Columbia
70,Female,Quebec
29,Female,Ontario
70,Male,Ontario
48,Female,Ontario
51,Female,Quebec
80,Male,Nova Scotia
28,Female,Manitoba
72,Female,British Columbia
62,Female,Nova Scotia
80,Female,Saskatchewan
21,Male,Ontario
59,Male,Saskatchewan
29,Male,Manitoba
39,Male,Ontario
29,Male,Nova Scotia
80,Female,New Brunswick
50,Female,British Columbia
80,Male,Alberta
59,Male,British Columbia
40,Female,Alberta
64,Female,Alberta
69,Female,Nova Scotia
46,Female,Ontario
74,Female,Alberta
59,Female,Quebec
28,Male,Ontario
64,Male,Ontario
35,Female,British Columbia
42,Male,Newfoundland and Labrador
59,Female,Alberta
23,Female,Ontario
25,Male,Ontario
62,Male,Quebec
52,Male,Ontario
44,Male,Alberta
20,Male,Ontario
29,Female,Alberta
58,Female,Manitoba
53,Male,Prince Edward Island
64,Male,Quebec
60,Female,Quebec
60,Female,Ontario
68,Male,Prince Edward Island
64,Male,British Columbia
74,Female,Newfoundland and Labrador
44,Male,Ontario
37,Female,Ontario
61,Female,Manitoba
22,Female,Ontario
57,Male,Prince Edward Island
54,Female,Alberta
23,Male,Quebec
46,Female,Newfoundland and Labrador
61,Male,Quebec
65,Female,Ontario
69,Female,Nova Scotia
80,Male,British Columbia
56,Male,New Brunswick
80,Male,Manitoba
57,Male,British Columbia
33,Female,Ontario
39,Female,Prince Edward Island
62,Male,Nova Scotia
66,Female,Quebec
24,Female,Quebec
76,Male,Quebec
78,Male,Ontario
62,Male,Saskatchewan
70,Male,British Columbia
35,Male,Alberta
31,Male,Ontario
67,Female,Quebec
54,Female,Ontario
34,Female,Alberta
58,Female,Nova Scotia
57,Male,Quebec
59,Male,Ontario
66,Female,Quebec
69,Female,British Columbia
70,Male,British Columbia
69,Male,Alberta
44,Male,Ontario
56,Male,Prince Edward Island
23,Female,British Columbia
39,Male,Ontario
37,Female,Quebec
32,Female,Ontario
61,Female,Quebec
66,Female,Ontario
66,Male,Quebec
77,Female,Nova Scotia
64,Female,Ontario
73,Female,Quebec
45,Female,Ontario
30,Male,Saskatchewan
67,Female,Quebec
41,Female,British Columbia
61,Female,Alberta
36,Male,Nova Scotia
53,Male,Ontario
78,Female,Manitoba
20,Male,Alberta
53,Female,New Brunswick
52,Female,Prince Edward Island
35,Male,Quebec
23,Male,Manitoba
62,Male,Ontario
70,Female,British Columbia
62,Male,Alberta
55,Female,New Brunswick
75,Male,Manitoba
26,Female,Manitoba
31,Male,New Brunswick
76,Male,Ontario
56,Male,Quebec
60,Male,Nova Scotia
60,Female,British Columbia
64,Male,Quebec
61,Female,Saskatchewan
49,Female,Quebec
62,Male,British Columbia
37,Female,Ontario
20,Female,British Columbia
39,Female,Quebec
28,Male,Saskatchewan
80,Female,Manitoba
70,Male,Manitoba
32,Male,Ontario
60,Female,Alberta
26,Female,Ontario
38,Male,Ontario
64,Female,Newfoundland and Labrador
71,Female,Manitoba
19,Female,Ontario
61,Female,Nova Scotia
61,Male,Newfoundland and Labrador
58,Female,Quebec
80,Female,Quebec
53,Female,Alberta
65,Female,Quebec
38,Male,Saskatchewan
72,Male,Ontario
67,Female,Ontario
69,Female,British Columbia
62,Female,Manitoba
71,Female,Ontario
51,Female,Ontario
80,Female,Ontario
63,Female,Ontario
30,Male,Saskatchewan
27,Male,Alberta
51,Female,Ontario
34,Male,Quebec
33,Female,Nova Scotia
47,Male,Manitoba
52,Female,Ontario
44,Male,Quebec
75,Female,British Columbia
33,Female,Ontario
26,Female,Ontario
61,Female,Prince Edward Island
21,Male,Manitoba
47,Female,British Columbia
55,Male,Quebec
60,Female,Ontario
69,Female,Quebec
38,Female,Quebec
69,Female,Manitoba
61,Male,Saskatchewan
62,Male,Quebec
53,Male,Quebec
48,Male,Quebec
62,Female,Manitoba
40,Female,British Columbia
42,Female,Nova Scotia
55,Female,Ontario
65,Female,Ontario
25,Male,Ontario
60,Female,British Columbia
25,Female,Ontario
57,Female,Ontario
45,Female,Ontario
48,Female,Alberta
69,Female,Quebec
66,Male,British Columbia
59,Female,Ontario
39,Male,Ontario
59,Male,British Columbia
66,Female,British Columbia
43,Female,Nova Scotia
77,Male,Ontario
74,Male,Quebec
73,Male,Quebec
74,Male,Ontario
33,Female,British Columbia
38,Female,Quebec
74,Female,Ontario
57,Male,Ontario
49,Female,British Columbia
59,Female,Newfoundland and Labrador
65,Male,Alberta
74,Male,British Columbia
46,Female,Quebec
49,Male,Ontario
29,Female,Alberta
75,Male,Quebec
77,Female,Saskatchewan
63,Female,British Columbia
72,Male,Alberta
74,Male,Quebec
48,Male,British Columbia
33,Male,British Columbia
66,Male,New Brunswick
54,Female,New Brunswick
38,Male,Ontario
72,Male,Saskatchewan
42,Male,Ontario
63,Male,Ontario
31,Male,British Columbia
21,Female,Ontario
31,Female,Quebec
59,Female,British Columbia
27,Female,Ontario
64,Female,Nova Scotia
76,Male,Saskatchewan
46,Female,Ontario
73,Female,Ontario
54,Female,Quebec
58,Female,Ontario
70,Female,Newfoundland and Labrador
58,Male,Ontario
27,Female,Newfoundland and Labrador
31,Male,Ontario
22,Female,British Columbia
19,Female,Quebec
22,Female,Nova Scotia
58,Male,Nova Scotia
26,Male,British Columbia
71,Female,Quebec
52,Female,Newfoundland and Labrador
60,Male,British Columbia
44,Female,Manitoba
53,Male,Saskatchewan
37,Male,Ontario
61,Male,Nova Scotia
79,Female,Manitoba
26,Male,Saskatchewan
29,Male,Quebec
66,Male,Prince Edward Island
27,Female,Prince Edward Island
53,Female,Alberta
80,Male,Quebec
73,Female,Ontario
53,Male,Quebec
61,Female,Quebec
38,Female,British Columbia
58,Female,Newfoundland and Labrador
50,Female,Alberta
66,Female,Ontario
27,Female,Quebec
39,Female,Quebec
25,Male,Alberta
29,Male,Nova Scotia
42,Female,Saskatchewan
64,Male,British Columbia
55,Female,New Brunswick
73,Male,Prince Edward Island
56,Female,Nova Scotia
45,Male,Nova Scotia
31,Male,Ontario
48,Male,Prince Edward Island
69,Male,Ontario
59,Male,Alberta
78,Female,Ontario
56,Female,Manitoba
68,Female,Quebec
69,Male,Ontario
52,Female,Ontario
61,Male,Ontario
48,Male,Quebec
40,Female,Quebec
68,Female,Nova Scotia
68,Male,Quebec
30,Male,New Brunswick
26,Female,Quebec
30,Female,Quebec
27,Female,British Columbia
34,Female,Quebec
55,Male,Ontario
23,Female,Alberta
47,Male,Quebec
25,Female,Ontario
45,Male,Manitoba
69,Female,Newfoundland and Labrador
69,Male,Alberta
80,Male,Saskatchewan
80,Female,Ontario
40,Female,Alberta
55,Male,Ontario
56,Female,British Columbia
34,Female,Prince Edward Island
32,Female,Nova Scotia
79,Female,Prince Edward Island
23,Female,British Columbia
34,Female,Ontario
71,Male,New Brunswick
60,Female,Quebec
80,Female,Ontario
66,Male,Saskatchewan
31,Male,Alberta
55,Male,Newfoundland and Labrador
68,Female,Ontario
34,Female,Ontario
30,Female,Ontario
57,Female,Saskatchewan
23,Female,Quebec
39,Male,Ontario
73,Male,Alberta
55,Female,Ontario
67,Male,Nova Scotia
79,Female,Ontario
76,Female,Ontario
45,Female,New Brunswick
65,Female,Prince Edward Island
29,Female,Ontario
70,Male,Quebec
69,Female,British Columbia
44,Female,New Brunswick
51,Male,Ontario
66,Female,Quebec
70,Female,Quebec
49,Female,British Columbia
59,Female,British Columbia
56,Male,Quebec
53,Male,Ontario
64,Male,Newfoundland and Labrador
72,Male,Ontario
33,Male,Saskatchewan
62,Female,Quebec
59,Female,Ontario
80,Female,British Columbia
55,Male,Prince Edward Island
61,Female,Ontario
54,Female,Manitoba
46,Male,Quebec
80,Male,Ontario
56,Female,Prince Edward Island
70,Female,Ontario
45,Female,Ontario
34,Female,New Brunswick
73,Male,New Brunswick
43,Male,Nova Scotia
66,Female,New Brunswick
75,Female,Newfoundland and Labrador
43,Male,Manitoba
30,Male,Ontario
18,Female,Ontario
63,Male,Prince Edward Island
39,Female,Nova Scotia
31,Female,Quebec
56,Male,Ontario
54,Male,Alberta
75,Male,Alberta
65,Male,Quebec
27,Male,Ontario
43,Female,Nova Scotia
56,Male,Alberta
62,Male,Saskatchewan
31,Male,British Columbia
63,Female,Newfoundland and Labrador
60,Male,Ontario
74,Male,British Columbia
18,Male,Ontario
75,Female,Saskatchewan
44,Male,British Columbia
48,Male,Quebec
26,Female,Ontario
77,Female,Quebec
68,Male,British Columbia
74,Female,New Brunswick
35,Male,Alberta
66,Female,Alberta
75,Female,Ontario
74,Female,Nova Scotia
49,Female,Ontario
58,Female,New Brunswick
47,Female,British Columbia
73,Female,Newfoundland and Labrador
55,Female,Alberta
61,Female,Ontario
36,Female,Ontario
26,Male,Quebec
56,Male,Quebec
70,Female,Manitoba
59,Male,Saskatchewan
64,Female,Quebec
69,Male,Ontario
66,Male,Nova Scotia
67,Female,Ontario
33,Male,Saskatchewan
71,Male,British Columbia
54,Male,Ontario
59,Male,Manitoba
53,Female,British Columbia
76,Male,Ontario
63,Female,Ontario
28,Male,Ontario
50,Male,Manitoba
80,Female,British Columbia
80,Female,Ontario
38,Female,Alberta
50,Male,New Brunswick
54,Female,Alberta
54,Female,Nova Scotia
71,Female,New Brunswick
42,Female,Ontario
35,Male,Alberta
50,Female,Ontario
53,Male,Prince Edward Island
50,Male,Nova Scotia
61,Female,Saskatchewan
67,Female,Quebec
69,Female,New Brunswick
39,Female,Nova Scotia
80,Male,Nova Scotia
62,Male,Ontario
80,Female,Ontario
33,Female,Ontario
52,Male,New Brunswick
63,Male,Ontario
65,Male,Ontario
68,Male,Quebec
40,Female,Ontario
63,Male,Quebec
54,Male,Newfoundland and Labrador
59,Male,New Brunswick
32,Male,Ontario
31,Male,Manitoba
56,Male,Quebec
80,Male,Quebec
47,Male,Alberta
52,Female,New Brunswick
25,Male,British Columbia
57,Male,Ontario
66,Female,Quebec
43,Female,Quebec
33,Female,British Columbia
63,Male,Ontario
51,Female,Nova Scotia
45,Female,Ontario
60,Female,Manitoba
57,Female,Quebec
25,Female,Ontario
77,Male,British Columbia
18,Female,Ontario
42,Female,Quebec
64,Female,Manitoba
80,Female,Manitoba
36,Female,Ontario
54,Female,Manitoba
64,Female,Alberta
76,Male,British Columbia
73,Female,Quebec
64,Male,New Brunswick
43,Male,Saskatchewan
33,Female,Ontario
27,Male,Quebec
52,Male,Quebec
34,Female,Ontario
80,Female,New Brunswick
70,Male,Newfoundland and Labrador
28,Female,Alberta
64,Male,Quebec
57,Male,Ontario
49,Male,Ontario
54,Male,Alberta
45,Female,Alberta
52,Female,Ontario
44,Male,Alberta
80,Female,Manitoba
43,Male,Alberta
47,Female,British Columbia
54,Male,Ontario
34,Male,Quebec
67,Male,Newfoundland and Labrador
66,Female,Prince Edward Island
59,Male,British Columbia
41,Female,Ontario
38,Male,Saskatchewan
32,Female,Alberta
55,Male,Manitoba
56,Male,Quebec
28,Male,Alberta
55,Male,Quebec
30,Female,Alberta
59,Female,British Columbia
60,Female,British Columbia
66,Male,Manitoba
36,Female,New Brunswick
75,Female,Alberta
27,Male,Quebec
60,Male,Nova Scotia
38,Female,Quebec
80,Male,Ontario
71,Male,Ontario
69,Female,Manitoba
80,Female,Saskatchewan
72,Male,Ontario
29,Female,Quebec
63,Female,Quebec
50,Female,British Columbia
57,Female,Prince Edward Island
45,Female,New Brunswick
67,Male,Manitoba
70,Male,Nova Scotia
63,Female,Manitoba
71,Female,Nova Scotia
46,Male,Nova Scotia
64,Male,New Brunswick
64,Male,Nova Scotia
73,Female,British Columbia
30,Female,Manitoba
80,Male,Newfoundland and Labrador
38,Male,Alberta
38,Female,Quebec
59,Male,British Columbia
39,Female,Quebec
57,Female,Saskatchewan
63,Male,Ontario
51,Female,New Brunswick
80,Female,Prince Edward Island
19,Male,Manitoba
78,Female,Saskatchewan
75,Male,Ontario
44,Male,Ontario
80,Male,British Columbia
80,Female,Ontario
76,Female,New Brunswick
40,Female,Ontario
19,Male,Quebec
68,Male,Nova Scotia
42,Male,British Columbia
73,Female,Ontario
25,Female,Quebec
59,Female,Quebec
70,Male,Quebec
57,Female,Alberta
30,Female,Newfoundland and Labrador
61,Male,British Columbia
60,Male,Manitoba
71,Female,British Columbia
79,Male,Ontario
56,Female,British Columbia
76,Female,Quebec
80,Female,Manitoba
54,Female,Nova Scotia
70,Female,British Columbia
54,Female,British Columbia
69,Female,Ontario
64,Male,Quebec
38,Male,Ontario
51,Female,Newfoundland and Labrador
26,Female,British Columbia
55,Female,Ontario
65,Male,British Columbia
18,Male,Saskatchewan
64,Female,Alberta
60,Female,Manitoba
26,Female,Alberta
55,Male,New Brunswick
73,Female,Saskatchewan
43,Female,Saskatchewan
33,Male,Quebec
28,Male,Ontario
66,Male,Quebec
26,Male,Ontario
35,Male,Quebec
46,Female,New Brunswick
29,Female,Ontario
39,Female,Ontario
30,Female,Ontario
18,Female,Alberta
80,Female,Manitoba
61,Male,Quebec
42,Female,Manitoba
48,Female,Ontario
53,Male,Newfoundland and Labrador
21,Male,Alberta
27,Male,New Brunswick
68,Male,Saskatchewan
30,Female,Alberta
36,Female,Ontario
36,Female,Saskatchewan
70,Female,Ontario
32,Male,Ontario
49,Male,Ontario
51,Female,Newfoundland and Labrador
75,Female,British Columbia
32,Male,Quebec
45,Female,Manitoba
18,Male,Quebec
54,Female,Ontario
55,Male,British Columbia
64,Male,Nova Scotia
44,Male,Quebec
66,Male,Alberta
62,Female,Quebec
52,Male,Alberta
37,Male,Alberta
36,Female,British Columbia
31,Male,Ontario
45,Male,Alberta
58,Male,Quebec
39,Female,Alberta
32,Female,New Brunswick
78,Male,Ontario
34,Female,Manitoba
67,Male,Quebec
41,Female,Quebec
66,Female,New Brunswick
30,Male,Quebec
63,Female,Nova Scotia
70,Female,Quebec
42,Female,Quebec
29,Female,Saskatchewan
67,Female,Nova Scotia
45,Male,Newfoundland and Labrador
71,Male,Ontario
65,Male,Newfoundland and Labrador
78,Male,Quebec
60,Male,Quebec
33,Male,Quebec
61,Female,Quebec
62,Male,Quebec
26,Male,British Columbia
45,Female,Prince Edward Island
62,Male,Saskatchewan
73,Female,Ontario
58,Female,Ontario
61,Male,Quebec
67,Male,Ontario
45,Female,Quebec
75,Male,New Brunswick
52,Male,Nova Scotia
47,Female,Ontario
73,Female,Nova Scotia
67,Female,Manitoba
69,Female,Ontario
39,Female,British Columbia
29,Male,Quebec
28,Male,Ontario
54,Female,Quebec
52,Female,Newfoundland and Labrador
74,Female,Quebec
66,Male,Ontario
42,Female,Nova Scotia
51,Female,Alberta
55,Female,Alberta
32,Male,British Columbia
63,Female,New Brunswick
66,Female,Manitoba
60,Male,Quebec
36,Female,Alberta
31,Male,Quebec
80,Female,Nova Scotia
80,Male,Quebec
45,Male,Quebec
59,Male,Manitoba
80,Female,Ontario
60,Female,Prince Edward Island
43,Male,Saskatchewan
64,Male,Manitoba
57,Male,Ontario
29,Female,New Brunswick
44,Male,Saskatchewan
56,Male,Ontario
55,Female,British Columbia
66,Female,Quebec
46,Male,British Columbia
34,Female,Ontario
54,Male,British Columbia
56,Female,New Brunswick
26,Female,Nova Scotia
45,Female,British Columbia
67,Female,Quebec
80,Male,Ontario
28,Male,Ontario
67,Male,Ontario
32,Male,Manitoba
39,Male,Quebec
75,Female,Ontario
52,Male,Quebec
34,Female,British Columbia
39,Female,Ontario
65,Female,Ontario
45,Female,Nova Scotia
39,Male,Manitoba
80,Female,Manitoba
31,Male,Quebec
51,Female,Ontario
52,Female,Quebec
70,Male,Quebec
42,Female,Ontario
45,Male,Alberta
47,Male,Alberta
69,Male,Nova Scotia
22,Male,British Columbia
21,Female,Quebec
60,Female,Prince Edward Island
80,Male,Manitoba
80,Male,British Columbia
70,Male,Ontario
62,Male,Ontario
45,Female,Ontario
52,Female,Quebec
22,Male,Ontario
51,Male,Quebec
35,Female,British Columbia
60,Male,Newfoundland and Labrador
38,Male,Ontario
29,Male,Ontario
59,Male,Newfoundland and Labrador
48,Male,Quebec
68,Male,British Columbia
44,Male,Ontario
75,Male,Ontario
65,Female,Newfoundland and Labrador
54,Male,Quebec
34,Male,Ontario
32,Female,New Brunswick
45,Female,Newfoundland and Labrador
68,Female,Quebec
21,Female,Ontario
56,Female,Prince Edward Island
40,Male,Quebec
30,Female,Ontario
49,Male,Alberta
62,Female,Prince Edward Island
55,Male,Quebec
80,Female,Prince Edward Island
39,Male,Saskatchewan
71,Male,Quebec
76,Male,Quebec
80,Male,New Brunswick
55,Female,British Columbia
60,Female,Quebec
34,Male,New Brunswick
69,Female,Ontario
77,Male,Manitoba
40,Female,Quebec
45,Female,Alberta
51,Female,Ontario
61,Female,Nova Scotia
47,Female,British Columbia
54,Male,Ontario
44,Male,Alberta
37,Female,Newfoundland and Labrador
31,Male,Nova Scotia
35,Female,Ontario
34,Male,British Columbia
46,Male,Prince Edward Island
38,Female,Ontario
33,Male,Quebec
37,Female,Prince Edward Island
30,Male,Ontario
75,Female,Ontario
60,Male,Ontario
42,Male,New Brunswick
53,Female,Ontario
55,Female,Manitoba
19,Male,Prince Edward Island
72,Male,Alberta
59,Male,Manitoba
40,Male,British Columbia
80,Female,Ontario
63,Female,Prince Edward Island
27,Female,British Columbia
54,Male,Ontario
55,Male,Ontario
35,Female,Prince Edward Island
65,Female,British Columbia
39,Male,Alberta
66,Male,British Columbia
69,Male,Nova Scotia
22,Female,Nova Scotia
39,Male,Quebec
71,Female,Ontario
67,Female,Nova Scotia
28,Female,Saskatchewan
71,Male,New Brunswick
67,Female,Ontario
60,Female,Ontario
35,Male,Newfoundland and Labrador
80,Female,Nova Scotia
65,Male,British Columbia
57,Female,Ontario
65,Male,British Columbia
30,Male,Ontario
41,Male,Manitoba
61,Female,Alberta
61,Male,Ontario
39,Male,Manitoba
67,Male,British Columbia
78,Male,Ontario
35,Female,Ontario
77,Female,Ontario
52,Female,Alberta
20,Male,Ontario
65,Male,Newfoundland and Labrador
54,Female,Ontario
59,Male,British Columbia
63,Male,Saskatchewan
80,Male,Quebec
28,Female,Saskatchewan
80,Female,Ontario
79,Female,New Brunswick
73,Male,New Brunswick
45,Male,Quebec
37,Male,Quebec
30,Male,Quebec
43,Male,Ontario
57,Female,Ontario
48,Female,British Columbia
40,Female,Quebec
67,Male,British Columbia
67,Female,Ontario
34,Male,Quebec
70,Male,Alberta
80,Male,Ontario
52,Male,Ontario
49,Male,Quebec
43,Male,Newfoundland and Labrador
42,Female,Quebec
70,Male,Saskatchewan
69,Female,Ontario
40,Male,Alberta
42,Male,Quebec
55,Male,Quebec
71,Female,New Brunswick
57,Male,Quebec
40,Female,Quebec
38,Female,British Columbia
29,Female,Alberta
57,Male,British Columbia
80,Female,British Columbia
39,Female,Alberta
49,Male,Ontario
59,Female,Saskatchewan
38,Female,Newfoundland and Labrador
46,Female,Manitoba
64,Female,Ontario
66,Male,Quebec
74,Male,Nova Scotia
64,Female,Alberta
62,Male,Ontario
61,Female,Ontario
73,Male,Ontario
75,Male,Ontario
48,Female,Manitoba
68,Male,Alberta
41,Female,New Brunswick
30,Female,Ontario
59,Female,Newfoundland and Labrador
46,Male,Ontario
31,Male,Quebec
41,Female,Ontario
60,Female,Ontario
74,Female,Ontario
80,Female,Saskatchewan
64,Female,Quebec
55,Female,Ontario
25,Female,Quebec
79,Female,Nova Scotia
70,Female,Quebec
46,Male,Ontario
69,Female,British Columbia
34,Male,Alberta
48,Male,Ontario
36,Female,Manitoba
68,Male,Alberta
63,Female,Quebec
55,Male,British Columbia
28,Female,Ontario
68,Female,Ontario
62,Female,Ontario
45,Male,Quebec
70,Female,Quebec
27,Female,Quebec
60,Female,Ontario
64,Male,Saskatchewan
21,Male,Ontario
60,Female,Manitoba
66,Female,Alberta
68,Female,Prince Edward Island
24,Female,Ontario
71,Female,New Brunswick
18,Male,Ontario
61,Male,British Columbia
64,Male,New Brunswick
58,Male,Ontario
63,Female,Quebec
41,Female,Ontario
80,Male,Quebec
75,Female,Quebec
60,Female,Alberta
38,Female,Ontario
18,Female,Prince Edward Island
55,Male,Prince Edward Island
58,Female,Manitoba
54,Male,Prince Edward Island
57,Female,Ontario
80,Female,British Columbia
56,Female,Alberta
69,Male,Ontario
50,Male,Quebec
35,Female,British Columbia
30,Female,Quebec
31,Male,Alberta
47,Male,Nova Scotia
24,Male,Ontario
21,Female,Quebec
43,Female,Ontario
62,Female,Ontario
46,Female,Ontario
42,Male,Alberta
68,Male,New Brunswick
72,Male,Saskatchewan
